Building,DemolitionDate,BuildingImage,promptcategory,BuildingCoordinates,BuildingCountry,RandomBefore,RandomAfter,BuildingCoordinates.1,lon,lat,commonsCategory,isInGoogleLandmark,inception,WikipediaPagesCount,prompt,Imperative,PromptTemplate,difficulty,currentState,expectedValue
Sony Building,01/01/2017,http://commons.wikimedia.org/wiki/Special:FilePath/Sony%20Building%20Japan%202006%20-%20Tokyo%20-%20Ginza.JPG,after,Point(139.7631687 35.6720839),Japan,05/15/1996,7/20/2025,Point(139.7631687 35.6720839),139.7631687,35.6720839,https://commons.wikimedia.org/wiki/Category:Sony%20Building,0,04/15/1966,8,Produce a photorealistic image of the Sony Building in Japan after 01/01/2017,Produce,{imperative} a photorealistic image of the {name} in {BuildingCountry} after {demolitionDate},1,replaced by new,
Stalin Monument,10/23/1956,http://commons.wikimedia.org/wiki/Special:FilePath/Szt%C3%A1lin%20szobor%20Budapest.jpg,random before,Point(19.0814 47.5114),Hungary,02/20/1956,1/27/1960,Point(19.0814 47.5114),19.0814,47.5114,https://commons.wikimedia.org/wiki/Category:Stalin%20Monument%20%28Budapest%29,0,05/01/1955,12,Create a photorealistic image of the Stalin Monument in Hungary on 02/20/1956,Create,{imperative} a photorealistic image of the {name} in {BuildingCountry} on {randomBefore},2,replaced by new,
Stalin Monument,10/23/1956,http://commons.wikimedia.org/wiki/Special:FilePath/Szt%C3%A1lin%20szobor%20Budapest.jpg,before,Point(19.0814 47.5114),Hungary,02/20/1956,1/27/1960,Point(19.0814 47.5114),19.0814,47.5114,https://commons.wikimedia.org/wiki/Category:Stalin%20Monument%20%28Budapest%29,0,05/01/1955,12,Create a photorealistic image of the Stalin Monument in Hungary before 10/23/1956,Create,{imperative} a photorealistic image of the {name} in {BuildingCountry} before {demolitionDate},1,replaced by new,
Stalin Monument,10/23/1956,http://commons.wikimedia.org/wiki/Special:FilePath/Szt%C3%A1lin%20szobor%20Budapest.jpg,random after,Point(19.0814 47.5114),Hungary,02/20/1956,1/27/1960,Point(19.0814 47.5114),19.0814,47.5114,https://commons.wikimedia.org/wiki/Category:Stalin%20Monument%20%28Budapest%29,0,05/01/1955,12,Create a photorealistic image of the Stalin Monument in Hungary on 1/27/1960,Create,{imperative} a photorealistic image of the {name} in {BuildingCountry} on {randomAfter},2,replaced by new,
Stalin Monument,10/23/1956,http://commons.wikimedia.org/wiki/Special:FilePath/Szt%C3%A1lin%20szobor%20Budapest.jpg,after,Point(19.0814 47.5114),Hungary,02/20/1956,1/27/1960,Point(19.0814 47.5114),19.0814,47.5114,https://commons.wikimedia.org/wiki/Category:Stalin%20Monument%20%28Budapest%29,0,05/01/1955,12,Create a photorealistic image of the Stalin Monument in Hungary after 10/23/1956,Create,{imperative} a photorealistic image of the {name} in {BuildingCountry} after {demolitionDate},1,replaced by new,
Stalin Monument,10/23/1956,http://commons.wikimedia.org/wiki/Special:FilePath/Szt%C3%A1lin%20szobor%20Budapest.jpg,random before,Point(19.0814 47.5114),Hungary,02/20/1956,1/27/1960,Point(19.0814 47.5114),19.0814,47.5114,https://commons.wikimedia.org/wiki/Category:Stalin%20Monument%20%28Budapest%29,0,05/01/1955,12,Give me a photorealistic image of the Stalin Monument in Hungary on 02/20/1956,Give me,{imperative} a photorealistic image of the {name} in {BuildingCountry} on {randomBefore},2,replaced by new,
Stalin Monument,10/23/1956,http://commons.wikimedia.org/wiki/Special:FilePath/Szt%C3%A1lin%20szobor%20Budapest.jpg,before,Point(19.0814 47.5114),Hungary,02/20/1956,1/27/1960,Point(19.0814 47.5114),19.0814,47.5114,https://commons.wikimedia.org/wiki/Category:Stalin%20Monument%20%28Budapest%29,0,05/01/1955,12,Give me a photorealistic image of the Stalin Monument in Hungary before 10/23/1956,Give me,{imperative} a photorealistic image of the {name} in {BuildingCountry} before {demolitionDate},1,replaced by new,
Stalin Monument,10/23/1956,http://commons.wikimedia.org/wiki/Special:FilePath/Szt%C3%A1lin%20szobor%20Budapest.jpg,random after,Point(19.0814 47.5114),Hungary,02/20/1956,1/27/1960,Point(19.0814 47.5114),19.0814,47.5114,https://commons.wikimedia.org/wiki/Category:Stalin%20Monument%20%28Budapest%29,0,05/01/1955,12,Give me a photorealistic image of the Stalin Monument in Hungary on 1/27/1960,Give me,{imperative} a photorealistic image of the {name} in {BuildingCountry} on {randomAfter},2,replaced by new,
Stalin Monument,10/23/1956,http://commons.wikimedia.org/wiki/Special:FilePath/Szt%C3%A1lin%20szobor%20Budapest.jpg,after,Point(19.0814 47.5114),Hungary,02/20/1956,1/27/1960,Point(19.0814 47.5114),19.0814,47.5114,https://commons.wikimedia.org/wiki/Category:Stalin%20Monument%20%28Budapest%29,0,05/01/1955,12,Give me a photorealistic image of the Stalin Monument in Hungary after 10/23/1956,Give me,{imperative} a photorealistic image of the {name} in {BuildingCountry} after {demolitionDate},1,replaced by new,
Stalin Monument,10/23/1956,http://commons.wikimedia.org/wiki/Special:FilePath/Szt%C3%A1lin%20szobor%20Budapest.jpg,random before,Point(19.0814 47.5114),Hungary,02/20/1956,1/27/1960,Point(19.0814 47.5114),19.0814,47.5114,https://commons.wikimedia.org/wiki/Category:Stalin%20Monument%20%28Budapest%29,0,05/01/1955,12,Generate a photorealistic image of the Stalin Monument in Hungary on 02/20/1956,Generate,{imperative} a photorealistic image of the {name} in {BuildingCountry} on {randomBefore},2,replaced by new,
Stalin Monument,10/23/1956,http://commons.wikimedia.org/wiki/Special:FilePath/Szt%C3%A1lin%20szobor%20Budapest.jpg,before,Point(19.0814 47.5114),Hungary,02/20/1956,1/27/1960,Point(19.0814 47.5114),19.0814,47.5114,https://commons.wikimedia.org/wiki/Category:Stalin%20Monument%20%28Budapest%29,0,05/01/1955,12,Generate a photorealistic image of the Stalin Monument in Hungary before 10/23/1956,Generate,{imperative} a photorealistic image of the {name} in {BuildingCountry} before {demolitionDate},1,replaced by new,
Stalin Monument,10/23/1956,http://commons.wikimedia.org/wiki/Special:FilePath/Szt%C3%A1lin%20szobor%20Budapest.jpg,random after,Point(19.0814 47.5114),Hungary,02/20/1956,1/27/1960,Point(19.0814 47.5114),19.0814,47.5114,https://commons.wikimedia.org/wiki/Category:Stalin%20Monument%20%28Budapest%29,0,05/01/1955,12,Generate a photorealistic image of the Stalin Monument in Hungary on 1/27/1960,Generate,{imperative} a photorealistic image of the {name} in {BuildingCountry} on {randomAfter},2,replaced by new,
Stalin Monument,10/23/1956,http://commons.wikimedia.org/wiki/Special:FilePath/Szt%C3%A1lin%20szobor%20Budapest.jpg,after,Point(19.0814 47.5114),Hungary,02/20/1956,1/27/1960,Point(19.0814 47.5114),19.0814,47.5114,https://commons.wikimedia.org/wiki/Category:Stalin%20Monument%20%28Budapest%29,0,05/01/1955,12,Generate a photorealistic image of the Stalin Monument in Hungary after 10/23/1956,Generate,{imperative} a photorealistic image of the {name} in {BuildingCountry} after {demolitionDate},1,replaced by new,
Stalin Monument,10/23/1956,http://commons.wikimedia.org/wiki/Special:FilePath/Szt%C3%A1lin%20szobor%20Budapest.jpg,random before,Point(19.0814 47.5114),Hungary,02/20/1956,1/27/1960,Point(19.0814 47.5114),19.0814,47.5114,https://commons.wikimedia.org/wiki/Category:Stalin%20Monument%20%28Budapest%29,0,05/01/1955,12,Produce a photorealistic image of the Stalin Monument in Hungary on 02/20/1956,Produce,{imperative} a photorealistic image of the {name} in {BuildingCountry} on {randomBefore},2,replaced by new,
Stalin Monument,10/23/1956,http://commons.wikimedia.org/wiki/Special:FilePath/Szt%C3%A1lin%20szobor%20Budapest.jpg,before,Point(19.0814 47.5114),Hungary,02/20/1956,1/27/1960,Point(19.0814 47.5114),19.0814,47.5114,https://commons.wikimedia.org/wiki/Category:Stalin%20Monument%20%28Budapest%29,0,05/01/1955,12,Produce a photorealistic image of the Stalin Monument in Hungary before 10/23/1956,Produce,{imperative} a photorealistic image of the {name} in {BuildingCountry} before {demolitionDate},1,replaced by new,
Stalin Monument,10/23/1956,http://commons.wikimedia.org/wiki/Special:FilePath/Szt%C3%A1lin%20szobor%20Budapest.jpg,random after,Point(19.0814 47.5114),Hungary,02/20/1956,1/27/1960,Point(19.0814 47.5114),19.0814,47.5114,https://commons.wikimedia.org/wiki/Category:Stalin%20Monument%20%28Budapest%29,0,05/01/1955,12,Produce a photorealistic image of the Stalin Monument in Hungary on 1/27/1960,Produce,{imperative} a photorealistic image of the {name} in {BuildingCountry} on {randomAfter},2,replaced by new,
Stalin Monument,10/23/1956,http://commons.wikimedia.org/wiki/Special:FilePath/Szt%C3%A1lin%20szobor%20Budapest.jpg,after,Point(19.0814 47.5114),Hungary,02/20/1956,1/27/1960,Point(19.0814 47.5114),19.0814,47.5114,https://commons.wikimedia.org/wiki/Category:Stalin%20Monument%20%28Budapest%29,0,05/01/1955,12,Produce a photorealistic image of the Stalin Monument in Hungary after 10/23/1956,Produce,{imperative} a photorealistic image of the {name} in {BuildingCountry} after {demolitionDate},1,replaced by new,
Statue of Humanity,04/01/2011,http://commons.wikimedia.org/wiki/Special:FilePath/Monument%20to%20Humanity%20by%20Mehmet%20Aksoy%20in%20Kars%2C%20Turkey%20%28cropped%29.jpg,random before,Point(43.086131 40.61075),Turkey,07/14/2009,1/10/2015,Point(43.086131 40.61075),43.086131,40.61075,https://commons.wikimedia.org/wiki/Category:Monument%20of%20Humanity,0,01/01/2009,11,Create a photorealistic image of the Statue of Humanity in Turkey on 07/14/2009,Create,{imperative} a photorealistic image of the {name} in {BuildingCountry} on {randomBefore},2,demolished,"ruined,dilapidated,shattered,decayed,wrecked,ravaged,devastated,demolished,destroyed,torn off,rubble,debris,ruins,wreckage,fragments,remains,state of ruin"
Statue of Humanity,04/01/2011,http://commons.wikimedia.org/wiki/Special:FilePath/Monument%20to%20Humanity%20by%20Mehmet%20Aksoy%20in%20Kars%2C%20Turkey%20%28cropped%29.jpg,before,Point(43.086131 40.61075),Turkey,07/14/2009,1/10/2015,Point(43.086131 40.61075),43.086131,40.61075,https://commons.wikimedia.org/wiki/Category:Monument%20of%20Humanity,0,01/01/2009,11,Create a photorealistic image of the Statue of Humanity in Turkey before 04/01/2011,Create,{imperative} a photorealistic image of the {name} in {BuildingCountry} before {demolitionDate},1,demolished,"ruined,dilapidated,shattered,decayed,wrecked,ravaged,devastated,demolished,destroyed,torn off,rubble,debris,ruins,wreckage,fragments,remains,state of ruin"
Statue of Humanity,04/01/2011,http://commons.wikimedia.org/wiki/Special:FilePath/Monument%20to%20Humanity%20by%20Mehmet%20Aksoy%20in%20Kars%2C%20Turkey%20%28cropped%29.jpg,random after,Point(43.086131 40.61075),Turkey,07/14/2009,1/10/2015,Point(43.086131 40.61075),43.086131,40.61075,https://commons.wikimedia.org/wiki/Category:Monument%20of%20Humanity,0,01/01/2009,11,Create a photorealistic image of the Statue of Humanity in Turkey on 1/10/2015,Create,{imperative} a photorealistic image of the {name} in {BuildingCountry} on {randomAfter},2,demolished,"ruined,dilapidated,shattered,decayed,wrecked,ravaged,devastated,demolished,destroyed,torn off,rubble,debris,ruins,wreckage,fragments,remains,state of ruin"
Statue of Humanity,04/01/2011,http://commons.wikimedia.org/wiki/Special:FilePath/Monument%20to%20Humanity%20by%20Mehmet%20Aksoy%20in%20Kars%2C%20Turkey%20%28cropped%29.jpg,after,Point(43.086131 40.61075),Turkey,07/14/2009,1/10/2015,Point(43.086131 40.61075),43.086131,40.61075,https://commons.wikimedia.org/wiki/Category:Monument%20of%20Humanity,0,01/01/2009,11,Create a photorealistic image of the Statue of Humanity in Turkey after 04/01/2011,Create,{imperative} a photorealistic image of the {name} in {BuildingCountry} after {demolitionDate},1,demolished,"ruined,dilapidated,shattered,decayed,wrecked,ravaged,devastated,demolished,destroyed,torn off,rubble,debris,ruins,wreckage,fragments,remains,state of ruin"
Statue of Humanity,04/01/2011,http://commons.wikimedia.org/wiki/Special:FilePath/Monument%20to%20Humanity%20by%20Mehmet%20Aksoy%20in%20Kars%2C%20Turkey%20%28cropped%29.jpg,random before,Point(43.086131 40.61075),Turkey,07/14/2009,1/10/2015,Point(43.086131 40.61075),43.086131,40.61075,https://commons.wikimedia.org/wiki/Category:Monument%20of%20Humanity,0,01/01/2009,11,Give me a photorealistic image of the Statue of Humanity in Turkey on 07/14/2009,Give me,{imperative} a photorealistic image of the {name} in {BuildingCountry} on {randomBefore},2,demolished,"ruined,dilapidated,shattered,decayed,wrecked,ravaged,devastated,demolished,destroyed,torn off,rubble,debris,ruins,wreckage,fragments,remains,state of ruin"
Statue of Humanity,04/01/2011,http://commons.wikimedia.org/wiki/Special:FilePath/Monument%20to%20Humanity%20by%20Mehmet%20Aksoy%20in%20Kars%2C%20Turkey%20%28cropped%29.jpg,before,Point(43.086131 40.61075),Turkey,07/14/2009,1/10/2015,Point(43.086131 40.61075),43.086131,40.61075,https://commons.wikimedia.org/wiki/Category:Monument%20of%20Humanity,0,01/01/2009,11,Give me a photorealistic image of the Statue of Humanity in Turkey before 04/01/2011,Give me,{imperative} a photorealistic image of the {name} in {BuildingCountry} before {demolitionDate},1,demolished,"ruined,dilapidated,shattered,decayed,wrecked,ravaged,devastated,demolished,destroyed,torn off,rubble,debris,ruins,wreckage,fragments,remains,state of ruin"
Statue of Humanity,04/01/2011,http://commons.wikimedia.org/wiki/Special:FilePath/Monument%20to%20Humanity%20by%20Mehmet%20Aksoy%20in%20Kars%2C%20Turkey%20%28cropped%29.jpg,random after,Point(43.086131 40.61075),Turkey,07/14/2009,1/10/2015,Point(43.086131 40.61075),43.086131,40.61075,https://commons.wikimedia.org/wiki/Category:Monument%20of%20Humanity,0,01/01/2009,11,Give me a photorealistic image of the Statue of Humanity in Turkey on 1/10/2015,Give me,{imperative} a photorealistic image of the {name} in {BuildingCountry} on {randomAfter},2,demolished,"ruined,dilapidated,shattered,decayed,wrecked,ravaged,devastated,demolished,destroyed,torn off,rubble,debris,ruins,wreckage,fragments,remains,state of ruin"
Statue of Humanity,04/01/2011,http://commons.wikimedia.org/wiki/Special:FilePath/Monument%20to%20Humanity%20by%20Mehmet%20Aksoy%20in%20Kars%2C%20Turkey%20%28cropped%29.jpg,after,Point(43.086131 40.61075),Turkey,07/14/2009,1/10/2015,Point(43.086131 40.61075),43.086131,40.61075,https://commons.wikimedia.org/wiki/Category:Monument%20of%20Humanity,0,01/01/2009,11,Give me a photorealistic image of the Statue of Humanity in Turkey after 04/01/2011,Give me,{imperative} a photorealistic image of the {name} in {BuildingCountry} after {demolitionDate},1,demolished,"ruined,dilapidated,shattered,decayed,wrecked,ravaged,devastated,demolished,destroyed,torn off,rubble,debris,ruins,wreckage,fragments,remains,state of ruin"
Statue of Humanity,04/01/2011,http://commons.wikimedia.org/wiki/Special:FilePath/Monument%20to%20Humanity%20by%20Mehmet%20Aksoy%20in%20Kars%2C%20Turkey%20%28cropped%29.jpg,random before,Point(43.086131 40.61075),Turkey,07/14/2009,1/10/2015,Point(43.086131 40.61075),43.086131,40.61075,https://commons.wikimedia.org/wiki/Category:Monument%20of%20Humanity,0,01/01/2009,11,Generate a photorealistic image of the Statue of Humanity in Turkey on 07/14/2009,Generate,{imperative} a photorealistic image of the {name} in {BuildingCountry} on {randomBefore},2,demolished,"ruined,dilapidated,shattered,decayed,wrecked,ravaged,devastated,demolished,destroyed,torn off,rubble,debris,ruins,wreckage,fragments,remains,state of ruin"
Statue of Humanity,04/01/2011,http://commons.wikimedia.org/wiki/Special:FilePath/Monument%20to%20Humanity%20by%20Mehmet%20Aksoy%20in%20Kars%2C%20Turkey%20%28cropped%29.jpg,before,Point(43.086131 40.61075),Turkey,07/14/2009,1/10/2015,Point(43.086131 40.61075),43.086131,40.61075,https://commons.wikimedia.org/wiki/Category:Monument%20of%20Humanity,0,01/01/2009,11,Generate a photorealistic image of the Statue of Humanity in Turkey before 04/01/2011,Generate,{imperative} a photorealistic image of the {name} in {BuildingCountry} before {demolitionDate},1,demolished,"ruined,dilapidated,shattered,decayed,wrecked,ravaged,devastated,demolished,destroyed,torn off,rubble,debris,ruins,wreckage,fragments,remains,state of ruin"
Statue of Humanity,04/01/2011,http://commons.wikimedia.org/wiki/Special:FilePath/Monument%20to%20Humanity%20by%20Mehmet%20Aksoy%20in%20Kars%2C%20Turkey%20%28cropped%29.jpg,random after,Point(43.086131 40.61075),Turkey,07/14/2009,1/10/2015,Point(43.086131 40.61075),43.086131,40.61075,https://commons.wikimedia.org/wiki/Category:Monument%20of%20Humanity,0,01/01/2009,11,Generate a photorealistic image of the Statue of Humanity in Turkey on 1/10/2015,Generate,{imperative} a photorealistic image of the {name} in {BuildingCountry} on {randomAfter},2,demolished,"ruined,dilapidated,shattered,decayed,wrecked,ravaged,devastated,demolished,destroyed,torn off,rubble,debris,ruins,wreckage,fragments,remains,state of ruin"
Statue of Humanity,04/01/2011,http://commons.wikimedia.org/wiki/Special:FilePath/Monument%20to%20Humanity%20by%20Mehmet%20Aksoy%20in%20Kars%2C%20Turkey%20%28cropped%29.jpg,after,Point(43.086131 40.61075),Turkey,07/14/2009,1/10/2015,Point(43.086131 40.61075),43.086131,40.61075,https://commons.wikimedia.org/wiki/Category:Monument%20of%20Humanity,0,01/01/2009,11,Generate a photorealistic image of the Statue of Humanity in Turkey after 04/01/2011,Generate,{imperative} a photorealistic image of the {name} in {BuildingCountry} after {demolitionDate},1,demolished,"ruined,dilapidated,shattered,decayed,wrecked,ravaged,devastated,demolished,destroyed,torn off,rubble,debris,ruins,wreckage,fragments,remains,state of ruin"
Statue of Humanity,04/01/2011,http://commons.wikimedia.org/wiki/Special:FilePath/Monument%20to%20Humanity%20by%20Mehmet%20Aksoy%20in%20Kars%2C%20Turkey%20%28cropped%29.jpg,random before,Point(43.086131 40.61075),Turkey,07/14/2009,1/10/2015,Point(43.086131 40.61075),43.086131,40.61075,https://commons.wikimedia.org/wiki/Category:Monument%20of%20Humanity,0,01/01/2009,11,Produce a photorealistic image of the Statue of Humanity in Turkey on 07/14/2009,Produce,{imperative} a photorealistic image of the {name} in {BuildingCountry} on {randomBefore},2,demolished,"ruined,dilapidated,shattered,decayed,wrecked,ravaged,devastated,demolished,destroyed,torn off,rubble,debris,ruins,wreckage,fragments,remains,state of ruin"
