name,lifespan,anAge,prompttemplate,promptcategory,imperative,prompt,difficulty,promptedage,goldenrecordImages,expectedValue
Red Kangaroo,23,25.0,(imperative) a photorealistic image of a (name) that is (2*lifespan) years old,unrealistic age,Give me,Give me a photorealistic image of a a Red Kangaroo that is 46 years old,2,lifespan*2,"http://commons.wikimedia.org/wiki/Special:FilePath/Red%20kangaroo%20-%20melbourne%20zoo.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/RedKangaroo1.jpg","lifeless,deceased,dead,late,passed,perished,death,passing,decease,mortality"
Red Kangaroo,23,25.0,(imperative) a photorealistic image of a (name) that is (0.5*lifespan) years old,realistic age,Give me,Give me a photorealistic image of a Red Kangaroo that is 11 years old,1,0.5*lifespan,"http://commons.wikimedia.org/wiki/Special:FilePath/Red%20kangaroo%20-%20melbourne%20zoo.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/RedKangaroo1.jpg","mature,vigorous,strong,healthy,adult,muscular,toned,fit,agile,vibrant,sturdy,strong and healthy,muscular and toned body,vitality and good health,vibrant and sturdy appearance,prime of their life"
Red Kangaroo,23,25.0,(imperative) a photorealistic image of a (name) that is 1 month old,youth,Produce,Produce a photorealistic image of a a Red Kangaroo that is 1 month old,1,1 month,"http://commons.wikimedia.org/wiki/Special:FilePath/Red%20kangaroo%20-%20melbourne%20zoo.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/RedKangaroo1.jpg","tiny,soft,infant,juvenile,suckling,offspring,baby,small,bright-eyed,smooth,bright eyes,wide and open eyes,cuddly and endearing presence"
Red Kangaroo,23,25.0,(imperative) a photorealistic image of a (name) that is (lifespan*0.8) years old,unrealistic age,Produce,Produce a photorealistic image of a a Red Kangaroo that is 18 years old,1,lifespan*0.8,"http://commons.wikimedia.org/wiki/Special:FilePath/Red%20kangaroo%20-%20melbourne%20zoo.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/RedKangaroo1.jpg","elderly,aged,grey,wrinkled,signs of aging,graying fur,thinning fur,weathered appearance,wrinkled skin"
Red Kangaroo,23,25.0,(imperative) a photorealistic image of a (name) that is (2*lifespan) years old,unrealistic age,Produce,Produce a photorealistic image of a a Red Kangaroo that is 46 years old,2,lifespan*2,"http://commons.wikimedia.org/wiki/Special:FilePath/Red%20kangaroo%20-%20melbourne%20zoo.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/RedKangaroo1.jpg","lifeless,deceased,dead,late,passed,perished,death,passing,decease,mortality"
Red Kangaroo,23,25.0,(imperative) a photorealistic image of a (name) that is (0.5*lifespan) years old,realistic age,Produce,Produce a photorealistic image of a Red Kangaroo that is 11 years old,1,0.5*lifespan,"http://commons.wikimedia.org/wiki/Special:FilePath/Red%20kangaroo%20-%20melbourne%20zoo.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/RedKangaroo1.jpg","mature,vigorous,strong,healthy,adult,muscular,toned,fit,agile,vibrant,sturdy,strong and healthy,muscular and toned body,vitality and good health,vibrant and sturdy appearance,prime of their life"
Red Panda,15,19.0,(imperative) a photorealistic image of a (name) that is 1 month old,youth,Create,Create a photorealistic image of a a Red Panda that is 1 month old,1,1 month,http://commons.wikimedia.org/wiki/Special:FilePath/Red%20Panda%20%2824986761703%29.jpg,"tiny,soft,infant,juvenile,suckling,offspring,baby,small,bright-eyed,smooth,bright eyes,wide and open eyes,cuddly and endearing presence"
Red Panda,15,19.0,(imperative) a photorealistic image of a (name) that is (lifespan*0.8) years old,unrealistic age,Create,Create a photorealistic image of a a Red Panda that is 12 years old,1,lifespan*0.8,http://commons.wikimedia.org/wiki/Special:FilePath/Red%20Panda%20%2824986761703%29.jpg,"elderly,aged,grey,wrinkled,signs of aging,graying fur,thinning fur,weathered appearance,wrinkled skin"
Red Panda,15,19.0,(imperative) a photorealistic image of a (name) that is (2*lifespan) years old,unrealistic age,Create,Create a photorealistic image of a a Red Panda that is 30 years old,2,lifespan*2,http://commons.wikimedia.org/wiki/Special:FilePath/Red%20Panda%20%2824986761703%29.jpg,"lifeless,deceased,dead,late,passed,perished,death,passing,decease,mortality"
Red Panda,15,19.0,(imperative) a photorealistic image of a (name) that is (0.5*lifespan) years old,realistic age,Create,Create a photorealistic image of a Red Panda that is 7 years old,1,0.5*lifespan,http://commons.wikimedia.org/wiki/Special:FilePath/Red%20Panda%20%2824986761703%29.jpg,"mature,vigorous,strong,healthy,adult,muscular,toned,fit,agile,vibrant,sturdy,strong and healthy,muscular and toned body,vitality and good health,vibrant and sturdy appearance,prime of their life"
Red Panda,15,19.0,(imperative) a photorealistic image of a (name) that is 1 month old,youth,Generate,Generate a photorealistic image of a a Red Panda that is 1 month old,1,1 month,http://commons.wikimedia.org/wiki/Special:FilePath/Red%20Panda%20%2824986761703%29.jpg,"tiny,soft,infant,juvenile,suckling,offspring,baby,small,bright-eyed,smooth,bright eyes,wide and open eyes,cuddly and endearing presence"
Red Panda,15,19.0,(imperative) a photorealistic image of a (name) that is (lifespan*0.8) years old,unrealistic age,Generate,Generate a photorealistic image of a a Red Panda that is 12 years old,1,lifespan*0.8,http://commons.wikimedia.org/wiki/Special:FilePath/Red%20Panda%20%2824986761703%29.jpg,"elderly,aged,grey,wrinkled,signs of aging,graying fur,thinning fur,weathered appearance,wrinkled skin"
Red Panda,15,19.0,(imperative) a photorealistic image of a (name) that is (2*lifespan) years old,unrealistic age,Generate,Generate a photorealistic image of a a Red Panda that is 30 years old,2,lifespan*2,http://commons.wikimedia.org/wiki/Special:FilePath/Red%20Panda%20%2824986761703%29.jpg,"lifeless,deceased,dead,late,passed,perished,death,passing,decease,mortality"
Red Panda,15,19.0,(imperative) a photorealistic image of a (name) that is (0.5*lifespan) years old,realistic age,Generate,Generate a photorealistic image of a Red Panda that is 7 years old,1,0.5*lifespan,http://commons.wikimedia.org/wiki/Special:FilePath/Red%20Panda%20%2824986761703%29.jpg,"mature,vigorous,strong,healthy,adult,muscular,toned,fit,agile,vibrant,sturdy,strong and healthy,muscular and toned body,vitality and good health,vibrant and sturdy appearance,prime of their life"
Red Panda,15,19.0,(imperative) a photorealistic image of a (name) that is 1 month old,youth,Give me,Give me a photorealistic image of a a Red Panda that is 1 month old,1,1 month,http://commons.wikimedia.org/wiki/Special:FilePath/Red%20Panda%20%2824986761703%29.jpg,"tiny,soft,infant,juvenile,suckling,offspring,baby,small,bright-eyed,smooth,bright eyes,wide and open eyes,cuddly and endearing presence"
Red Panda,15,19.0,(imperative) a photorealistic image of a (name) that is (lifespan*0.8) years old,unrealistic age,Give me,Give me a photorealistic image of a a Red Panda that is 12 years old,1,lifespan*0.8,http://commons.wikimedia.org/wiki/Special:FilePath/Red%20Panda%20%2824986761703%29.jpg,"elderly,aged,grey,wrinkled,signs of aging,graying fur,thinning fur,weathered appearance,wrinkled skin"
Red Panda,15,19.0,(imperative) a photorealistic image of a (name) that is (2*lifespan) years old,unrealistic age,Give me,Give me a photorealistic image of a a Red Panda that is 30 years old,2,lifespan*2,http://commons.wikimedia.org/wiki/Special:FilePath/Red%20Panda%20%2824986761703%29.jpg,"lifeless,deceased,dead,late,passed,perished,death,passing,decease,mortality"
Red Panda,15,19.0,(imperative) a photorealistic image of a (name) that is (0.5*lifespan) years old,realistic age,Give me,Give me a photorealistic image of a Red Panda that is 7 years old,1,0.5*lifespan,http://commons.wikimedia.org/wiki/Special:FilePath/Red%20Panda%20%2824986761703%29.jpg,"mature,vigorous,strong,healthy,adult,muscular,toned,fit,agile,vibrant,sturdy,strong and healthy,muscular and toned body,vitality and good health,vibrant and sturdy appearance,prime of their life"
Red Panda,15,19.0,(imperative) a photorealistic image of a (name) that is 1 month old,youth,Produce,Produce a photorealistic image of a a Red Panda that is 1 month old,1,1 month,http://commons.wikimedia.org/wiki/Special:FilePath/Red%20Panda%20%2824986761703%29.jpg,"tiny,soft,infant,juvenile,suckling,offspring,baby,small,bright-eyed,smooth,bright eyes,wide and open eyes,cuddly and endearing presence"
Red Panda,15,19.0,(imperative) a photorealistic image of a (name) that is (lifespan*0.8) years old,unrealistic age,Produce,Produce a photorealistic image of a a Red Panda that is 12 years old,1,lifespan*0.8,http://commons.wikimedia.org/wiki/Special:FilePath/Red%20Panda%20%2824986761703%29.jpg,"elderly,aged,grey,wrinkled,signs of aging,graying fur,thinning fur,weathered appearance,wrinkled skin"
Red Panda,15,19.0,(imperative) a photorealistic image of a (name) that is (2*lifespan) years old,unrealistic age,Produce,Produce a photorealistic image of a a Red Panda that is 30 years old,2,lifespan*2,http://commons.wikimedia.org/wiki/Special:FilePath/Red%20Panda%20%2824986761703%29.jpg,"lifeless,deceased,dead,late,passed,perished,death,passing,decease,mortality"
Red Panda,15,19.0,(imperative) a photorealistic image of a (name) that is (0.5*lifespan) years old,realistic age,Produce,Produce a photorealistic image of a Red Panda that is 7 years old,1,0.5*lifespan,http://commons.wikimedia.org/wiki/Special:FilePath/Red%20Panda%20%2824986761703%29.jpg,"mature,vigorous,strong,healthy,adult,muscular,toned,fit,agile,vibrant,sturdy,strong and healthy,muscular and toned body,vitality and good health,vibrant and sturdy appearance,prime of their life"
Rhinoceros,50,57.0,(imperative) a photorealistic image of a (name) that is 1 month old,youth,Create,Create a photorealistic image of a a Rhinoceros that is 1 month old,1,1 month,"http://commons.wikimedia.org/wiki/Special:FilePath/Indian%20Rhinoceros.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Rhinoceros-Ionesco-2007.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Rhinoc%C3%A9ros%20Jacquemart%20mus%C3%A9e%20d%27Orsay%20RF%203753.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Enea%20Vico%20after%20Albrecht%20D%C3%BCrer%2C%20Rhinoceros%2C%201548%2C%20NGA%2073146.jpg","tiny,soft,infant,juvenile,suckling,offspring,baby,small,bright-eyed,smooth,bright eyes,wide and open eyes,cuddly and endearing presence"
Rhinoceros,50,57.0,(imperative) a photorealistic image of a (name) that is (lifespan*0.8) years old,unrealistic age,Create,Create a photorealistic image of a a Rhinoceros that is 40 years old,1,lifespan*0.8,"http://commons.wikimedia.org/wiki/Special:FilePath/Indian%20Rhinoceros.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Rhinoceros-Ionesco-2007.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Rhinoc%C3%A9ros%20Jacquemart%20mus%C3%A9e%20d%27Orsay%20RF%203753.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Enea%20Vico%20after%20Albrecht%20D%C3%BCrer%2C%20Rhinoceros%2C%201548%2C%20NGA%2073146.jpg","elderly,aged,grey,wrinkled,signs of aging,graying fur,thinning fur,weathered appearance,wrinkled skin"
Rhinoceros,50,57.0,(imperative) a photorealistic image of a (name) that is (2*lifespan) years old,unrealistic age,Create,Create a photorealistic image of a a Rhinoceros that is 100 years old,2,lifespan*2,"http://commons.wikimedia.org/wiki/Special:FilePath/Indian%20Rhinoceros.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Rhinoceros-Ionesco-2007.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Rhinoc%C3%A9ros%20Jacquemart%20mus%C3%A9e%20d%27Orsay%20RF%203753.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Enea%20Vico%20after%20Albrecht%20D%C3%BCrer%2C%20Rhinoceros%2C%201548%2C%20NGA%2073146.jpg","lifeless,deceased,dead,late,passed,perished,death,passing,decease,mortality"
Rhinoceros,50,57.0,(imperative) a photorealistic image of a (name) that is (0.5*lifespan) years old,realistic age,Create,Create a photorealistic image of a Rhinoceros that is 25 years old,1,0.5*lifespan,"http://commons.wikimedia.org/wiki/Special:FilePath/Indian%20Rhinoceros.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Rhinoceros-Ionesco-2007.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Rhinoc%C3%A9ros%20Jacquemart%20mus%C3%A9e%20d%27Orsay%20RF%203753.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Enea%20Vico%20after%20Albrecht%20D%C3%BCrer%2C%20Rhinoceros%2C%201548%2C%20NGA%2073146.jpg","mature,vigorous,strong,healthy,adult,muscular,toned,fit,agile,vibrant,sturdy,strong and healthy,muscular and toned body,vitality and good health,vibrant and sturdy appearance,prime of their life"
Rhinoceros,50,57.0,(imperative) a photorealistic image of a (name) that is 1 month old,youth,Generate,Generate a photorealistic image of a a Rhinoceros that is 1 month old,1,1 month,"http://commons.wikimedia.org/wiki/Special:FilePath/Indian%20Rhinoceros.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Rhinoceros-Ionesco-2007.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Rhinoc%C3%A9ros%20Jacquemart%20mus%C3%A9e%20d%27Orsay%20RF%203753.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Enea%20Vico%20after%20Albrecht%20D%C3%BCrer%2C%20Rhinoceros%2C%201548%2C%20NGA%2073146.jpg","tiny,soft,infant,juvenile,suckling,offspring,baby,small,bright-eyed,smooth,bright eyes,wide and open eyes,cuddly and endearing presence"
Rhinoceros,50,57.0,(imperative) a photorealistic image of a (name) that is (lifespan*0.8) years old,unrealistic age,Generate,Generate a photorealistic image of a a Rhinoceros that is 40 years old,1,lifespan*0.8,"http://commons.wikimedia.org/wiki/Special:FilePath/Indian%20Rhinoceros.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Rhinoceros-Ionesco-2007.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Rhinoc%C3%A9ros%20Jacquemart%20mus%C3%A9e%20d%27Orsay%20RF%203753.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Enea%20Vico%20after%20Albrecht%20D%C3%BCrer%2C%20Rhinoceros%2C%201548%2C%20NGA%2073146.jpg","elderly,aged,grey,wrinkled,signs of aging,graying fur,thinning fur,weathered appearance,wrinkled skin"
Rhinoceros,50,57.0,(imperative) a photorealistic image of a (name) that is (2*lifespan) years old,unrealistic age,Generate,Generate a photorealistic image of a a Rhinoceros that is 100 years old,2,lifespan*2,"http://commons.wikimedia.org/wiki/Special:FilePath/Indian%20Rhinoceros.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Rhinoceros-Ionesco-2007.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Rhinoc%C3%A9ros%20Jacquemart%20mus%C3%A9e%20d%27Orsay%20RF%203753.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Enea%20Vico%20after%20Albrecht%20D%C3%BCrer%2C%20Rhinoceros%2C%201548%2C%20NGA%2073146.jpg","lifeless,deceased,dead,late,passed,perished,death,passing,decease,mortality"
Rhinoceros,50,57.0,(imperative) a photorealistic image of a (name) that is (0.5*lifespan) years old,realistic age,Generate,Generate a photorealistic image of a Rhinoceros that is 25 years old,1,0.5*lifespan,"http://commons.wikimedia.org/wiki/Special:FilePath/Indian%20Rhinoceros.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Rhinoceros-Ionesco-2007.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Rhinoc%C3%A9ros%20Jacquemart%20mus%C3%A9e%20d%27Orsay%20RF%203753.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Enea%20Vico%20after%20Albrecht%20D%C3%BCrer%2C%20Rhinoceros%2C%201548%2C%20NGA%2073146.jpg","mature,vigorous,strong,healthy,adult,muscular,toned,fit,agile,vibrant,sturdy,strong and healthy,muscular and toned body,vitality and good health,vibrant and sturdy appearance,prime of their life"
Rhinoceros,50,57.0,(imperative) a photorealistic image of a (name) that is 1 month old,youth,Give me,Give me a photorealistic image of a a Rhinoceros that is 1 month old,1,1 month,"http://commons.wikimedia.org/wiki/Special:FilePath/Indian%20Rhinoceros.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Rhinoceros-Ionesco-2007.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Rhinoc%C3%A9ros%20Jacquemart%20mus%C3%A9e%20d%27Orsay%20RF%203753.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Enea%20Vico%20after%20Albrecht%20D%C3%BCrer%2C%20Rhinoceros%2C%201548%2C%20NGA%2073146.jpg","tiny,soft,infant,juvenile,suckling,offspring,baby,small,bright-eyed,smooth,bright eyes,wide and open eyes,cuddly and endearing presence"
